"Time","Frequency (Hz)","Level (dBµV)","Level_1 (dBµV)","Level_2 (dBµV)","Level_3 (dBµV)","Value Count","File Info"
"10/12/2021  15:35:00.000","  2360200000","  60.4","-1e+040","  60.4","  60.4","1",
"10/12/2021  15:35:00.000","  2360250000","  60.5","-1e+040","  60.5","  60.5","1",
"10/12/2021  15:35:00.000","  2360300000","  59.9","-1e+040","  59.9","  59.9","1",
"10/12/2021  15:35:00.000","  2360350000","  62.9","-1e+040","  62.9","  62.9","1",
"10/12/2021  15:35:00.000","  2360400000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  14:50:00.000","  2360450000","  65.8","  11.6","  30.7","  79.2","28",
"10/12/2021  14:50:00.000","  2360500000","  65.6","  11.7","  31.6","  79.4","28",
"10/12/2021  15:35:00.000","  2360550000","  66.4","-1e+040","  66.4","  66.4","1",
"10/12/2021  15:35:00.000","  2360600000","  65.8","-1e+040","  65.8","  65.8","1",
"10/12/2021  14:50:00.000","  2360650000","  65.1","  11.3","  30.9","  79.0","28",
"10/12/2021  14:50:00.000","  2360700000","  64.7","  11.1","  30.6","  79.5","28",
"10/12/2021  15:25:00.000","  2360750000","  64.2","   7.2","  42.3","  78.3","55",
"10/12/2021  15:25:00.000","  2360800000","  64.1","   7.0","  42.8","  77.4","55",
"10/12/2021  14:50:00.000","  2360850000","  64.0","  10.2","  32.8","  79.9","28",
"10/12/2021  14:50:00.000","  2360900000","  63.7","   9.9","  33.7","  79.7","28",
"10/12/2021  15:25:00.000","  2360950000","  64.0","   7.1","  41.0","  78.1","55",
"10/12/2021  15:35:00.000","  2361000000","  66.4","-1e+040","  66.4","  66.4","1",
"10/12/2021  15:35:00.000","  2361050000","  65.9","-1e+040","  65.9","  65.9","1",
"10/12/2021  15:25:00.000","  2361100000","  63.5","   6.9","  42.5","  78.8","55",
"10/12/2021  14:55:00.000","  2361150000","  63.4","  10.4","  34.2","  79.7","54",
"10/12/2021  14:55:00.000","  2361200000","  63.4","  10.5","  33.2","  79.8","54",
"10/12/2021  14:55:00.000","  2361250000","  63.6","  10.8","  33.1","  79.4","54",
"10/12/2021  15:35:00.000","  2361300000","  64.2","-1e+040","  64.2","  64.2","1",
"10/12/2021  15:35:00.000","  2361350000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2361400000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2361450000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:25:00.000","  2361500000","  63.6","   6.6","  43.0","  77.3","55",
"10/12/2021  15:35:00.000","  2361550000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2361600000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2361650000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2361700000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  14:55:00.000","  2361750000","  63.5","  10.7","  34.7","  79.5","54",
"10/12/2021  15:35:00.000","  2361800000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2361850000","  66.0","-1e+040","  66.0","  66.0","1",
"10/12/2021  15:35:00.000","  2361900000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  14:55:00.000","  2361950000","  63.5","  10.9","  32.5","  80.8","54",
"10/12/2021  14:55:00.000","  2362000000","  63.4","  10.6","  34.5","  80.5","54",
"10/12/2021  14:55:00.000","  2362050000","  63.8","  10.6","  34.9","  80.4","54",
"10/12/2021  14:55:00.000","  2362100000","  64.2","  10.8","  35.2","  81.6","54",
"10/12/2021  15:35:00.000","  2362150000","  65.8","-1e+040","  65.8","  65.8","1",
"10/12/2021  15:35:00.000","  2362200000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2362250000","  64.2","-1e+040","  64.2","  64.2","1",
"10/12/2021  14:55:00.000","  2362300000","  63.7","  10.9","  31.9","  79.8","54",
"10/12/2021  15:35:00.000","  2362350000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2362400000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2362450000","  65.1","-1e+040","  65.1","  65.1","1",
"10/12/2021  15:35:00.000","  2362500000","  65.1","-1e+040","  65.1","  65.1","1",
"10/12/2021  15:35:00.000","  2362550000","  64.2","-1e+040","  64.2","  64.2","1",
"10/12/2021  15:35:00.000","  2362600000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2362650000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2362700000","  65.5","-1e+040","  65.5","  65.5","1",
"10/12/2021  15:35:00.000","  2362750000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2362800000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2362850000","  62.7","-1e+040","  62.7","  62.7","1",
"10/12/2021  14:55:00.000","  2362900000","  62.6","   9.9","  35.7","  79.5","54",
"10/12/2021  15:25:00.000","  2362950000","  62.6","   6.2","  41.6","  72.1","55",
"10/12/2021  15:25:00.000","  2363000000","  62.6","   6.1","  42.2","  72.3","55",
"10/12/2021  15:35:00.000","  2363050000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2363100000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2363150000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:25:00.000","  2363200000","  63.4","   6.3","  43.3","  71.4","55",
"10/12/2021  14:50:00.000","  2363250000","  63.9","  10.3","  33.8","  79.2","28",
"10/12/2021  14:50:00.000","  2363300000","  64.2","  10.7","  32.1","  78.9","28",
"10/12/2021  15:35:00.000","  2363350000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2363400000","  64.4","-1e+040","  64.4","  64.4","1",
"10/12/2021  14:50:00.000","  2363450000","  64.4","  10.9","  33.0","  77.7","28",
"10/12/2021  15:35:00.000","  2363500000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2363550000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2363600000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2363650000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:25:00.000","  2363700000","  63.1","   6.6","  43.0","  75.7","55",
"10/12/2021  15:25:00.000","  2363750000","  63.3","   6.6","  43.5","  77.6","55",
"10/12/2021  15:35:00.000","  2363800000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:25:00.000","  2363850000","  63.2","   6.5","  42.0","  76.4","55",
"10/12/2021  15:35:00.000","  2363900000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2363950000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:35:00.000","  2364000000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2364050000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:25:00.000","  2364100000","  63.1","   6.4","  41.6","  74.6","55",
"10/12/2021  15:25:00.000","  2364150000","  63.0","   6.4","  42.1","  75.6","55",
"10/12/2021  15:25:00.000","  2364200000","  63.1","   6.2","  43.0","  75.3","55",
"10/12/2021  15:25:00.000","  2364250000","  63.0","   6.1","  42.9","  76.0","55",
"10/12/2021  15:25:00.000","  2364300000","  63.0","   6.3","  42.5","  75.5","55",
"10/12/2021  15:35:00.000","  2364350000","  63.2","-1e+040","  63.2","  63.2","1",
"10/12/2021  15:35:00.000","  2364400000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2364450000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2364500000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:35:00.000","  2364550000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  15:25:00.000","  2364600000","  63.1","   6.3","  43.2","  75.8","55",
"10/12/2021  15:25:00.000","  2364650000","  63.1","   6.3","  42.9","  74.9","55",
"10/12/2021  15:25:00.000","  2364700000","  63.2","   6.0","  42.5","  71.1","55",
"10/12/2021  15:35:00.000","  2364750000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2364800000","  66.0","-1e+040","  66.0","  66.0","1",
"10/12/2021  15:35:00.000","  2364850000","  66.2","-1e+040","  66.2","  66.2","1",
"10/12/2021  15:35:00.000","  2364900000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2364950000","  64.4","-1e+040","  64.4","  64.4","1",
"10/12/2021  15:35:00.000","  2365000000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2365050000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2365100000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2365150000","  64.0","-1e+040","  64.0","  64.0","1",
"10/12/2021  15:35:00.000","  2365200000","  65.4","-1e+040","  65.4","  65.4","1",
"10/12/2021  15:35:00.000","  2365250000","  65.7","-1e+040","  65.7","  65.7","1",
"10/12/2021  15:35:00.000","  2365300000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:25:00.000","  2365350000","  63.3","   6.3","  42.3","  72.3","55",
"10/12/2021  14:55:00.000","  2365400000","  63.2","   9.7","  36.2","  79.0","54",
"10/12/2021  15:35:00.000","  2365450000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:25:00.000","  2365500000","  63.3","   6.2","  41.5","  71.7","55",
"10/12/2021  15:35:00.000","  2365550000","  63.6","-1e+040","  63.6","  63.6","1",
"10/12/2021  15:35:00.000","  2365600000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:25:00.000","  2365650000","  63.3","   6.1","  43.9","  70.3","55",
"10/12/2021  15:25:00.000","  2365700000","  63.3","   6.0","  44.0","  70.5","55",
"10/12/2021  15:35:00.000","  2365750000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2365800000","  66.1","-1e+040","  66.1","  66.1","1",
"10/12/2021  15:35:00.000","  2365850000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  14:55:00.000","  2365900000","  62.8","   9.6","  36.8","  79.2","54",
"10/12/2021  15:25:00.000","  2365950000","  62.8","   6.2","  41.2","  70.9","55",
"10/12/2021  15:25:00.000","  2366000000","  62.9","   6.2","  40.6","  70.5","55",
"10/12/2021  15:35:00.000","  2366050000","  63.5","-1e+040","  63.5","  63.5","1",
"10/12/2021  15:35:00.000","  2366100000","  64.2","-1e+040","  64.2","  64.2","1",
"10/12/2021  15:35:00.000","  2366150000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  14:50:00.000","  2366200000","  64.4","  10.6","  32.4","  78.1","28",
"10/12/2021  14:50:00.000","  2366250000","  64.2","  10.6","  33.4","  78.1","28",
"10/12/2021  14:50:00.000","  2366300000","  64.1","  10.4","  35.1","  78.7","28",
"10/12/2021  14:50:00.000","  2366350000","  64.4","  10.7","  34.1","  78.4","28",
"10/12/2021  14:50:00.000","  2366400000","  64.9","  10.5","  34.2","  78.1","28",
"10/12/2021  15:35:00.000","  2366450000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:35:00.000","  2366500000","  66.0","-1e+040","  66.0","  66.0","1",
"10/12/2021  15:35:00.000","  2366550000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:25:00.000","  2366600000","  63.6","   6.5","  42.7","  73.6","55",
"10/12/2021  15:25:00.000","  2366650000","  63.8","   6.6","  42.2","  74.3","55",
"10/12/2021  15:25:00.000","  2366700000","  63.9","   6.6","  42.6","  73.8","55",
"10/12/2021  15:25:00.000","  2366750000","  63.7","   6.5","  42.5","  73.5","55",
"10/12/2021  15:25:00.000","  2366800000","  63.6","   6.5","  42.6","  73.6","55",
"10/12/2021  15:35:00.000","  2366850000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2366900000","  63.9","-1e+040","  63.9","  63.9","1",
"10/12/2021  15:35:00.000","  2366950000","  64.9","-1e+040","  64.9","  64.9","1",
"10/12/2021  15:25:00.000","  2367000000","  63.9","   6.6","  42.4","  73.4","55",
"10/12/2021  14:55:00.000","  2367050000","  63.6","   9.7","  36.5","  79.0","54",
"10/12/2021  15:25:00.000","  2367100000","  63.2","   6.5","  42.4","  73.2","55",
"10/12/2021  15:25:00.000","  2367150000","  63.3","   6.5","  42.7","  73.2","55",
"10/12/2021  15:25:00.000","  2367200000","  63.6","   6.4","  42.4","  72.2","55",
"10/12/2021  15:35:00.000","  2367250000","  63.8","-1e+040","  63.8","  63.8","1",
"10/12/2021  15:35:00.000","  2367300000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2367350000","  64.7","-1e+040","  64.7","  64.7","1",
"10/12/2021  15:25:00.000","  2367400000","  63.5","   6.5","  42.7","  74.0","55",
"10/12/2021  15:25:00.000","  2367450000","  63.3","   6.5","  40.8","  74.3","55",
"10/12/2021  14:55:00.000","  2367500000","  63.2","   9.5","  37.3","  79.1","54",
"10/12/2021  15:25:00.000","  2367550000","  63.2","   6.6","  42.1","  73.5","55",
"10/12/2021  14:55:00.000","  2367600000","  63.1","   9.8","  37.3","  78.0","54",
"10/12/2021  14:55:00.000","  2367650000","  63.0","   9.7","  37.3","  77.9","54",
"10/12/2021  15:25:00.000","  2367700000","  62.7","   5.9","  43.0","  69.4","55",
"10/12/2021  15:35:00.000","  2367750000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:35:00.000","  2367800000","  65.6","-1e+040","  65.6","  65.6","1",
"10/12/2021  15:35:00.000","  2367850000","  65.3","-1e+040","  65.3","  65.3","1",
"10/12/2021  15:35:00.000","  2367900000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  14:55:00.000","  2367950000","  62.5","   9.3","  37.9","  77.8","54",
"10/12/2021  15:25:00.000","  2368000000","  62.5","   5.8","  41.7","  69.6","55",
"10/12/2021  15:35:00.000","  2368050000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2368100000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2368150000","  64.8","-1e+040","  64.8","  64.8","1",
"10/12/2021  15:35:00.000","  2368200000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2368250000","  63.3","-1e+040","  63.3","  63.3","1",
"10/12/2021  15:35:00.000","  2368300000","  63.1","-1e+040","  63.1","  63.1","1",
"10/12/2021  15:35:00.000","  2368350000","  62.7","-1e+040","  62.7","  62.7","1",
"10/12/2021  14:55:00.000","  2368400000","  62.5","   9.5","  37.2","  77.7","54",
"10/12/2021  14:55:00.000","  2368450000","  62.5","   9.6","  37.0","  78.6","54",
"10/12/2021  14:55:00.000","  2368500000","  62.4","   9.6","  36.3","  78.3","54",
"10/12/2021  15:35:00.000","  2368550000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2368600000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2368650000","  63.0","-1e+040","  63.0","  63.0","1",
"10/12/2021  15:25:00.000","  2368700000","  62.0","   5.5","  44.5","  70.2","55",
"10/12/2021  15:25:00.000","  2368750000","  62.1","   5.5","  44.5","  69.8","55",
"10/12/2021  15:35:00.000","  2368800000","  62.5","-1e+040","  62.5","  62.5","1",
"10/12/2021  15:35:00.000","  2368850000","  64.3","-1e+040","  64.3","  64.3","1",
"10/12/2021  15:35:00.000","  2368900000","  64.6","-1e+040","  64.6","  64.6","1",
"10/12/2021  15:35:00.000","  2368950000","  65.0","-1e+040","  65.0","  65.0","1",
"10/12/2021  15:35:00.000","  2369000000","  63.4","-1e+040","  63.4","  63.4","1",
"10/12/2021  14:50:00.000","  2369050000","  63.4","  10.7","  33.4","  77.6","28",
"10/12/2021  14:50:00.000","  2369100000","  63.3","  10.5","  33.8","  77.0","28",
"10/12/2021  14:50:00.000","  2369150000","  63.6","  10.5","  33.4","  77.4","28",
"10/12/2021  14:50:00.000","  2369200000","  64.1","  10.5","  34.0","  76.8","28",
"10/12/2021  14:50:00.000","  2369250000","  64.2","  10.4","  34.3","  76.5","28",
"10/12/2021  14:50:00.000","  2369300000","  63.6","  10.1","  35.6","  77.1","28",
"10/12/2021  14:50:00.000","  2369350000","  63.2","   9.6","  35.8","  77.4","28",
"10/12/2021  14:50:00.000","  2369400000","  62.6","   9.0","  34.9","  77.4","28",
"10/12/2021  15:35:00.000","  2369450000","  63.2","-1e+040","  63.2","  63.2","1",
"10/12/2021  15:35:00.000","  2369500000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2369550000","  62.7","-1e+040","  62.7","  62.7","1",
"10/12/2021  14:55:00.000","  2369600000","  61.7","   9.2","  38.3","  77.8","54",
"10/12/2021  14:55:00.000","  2369650000","  61.6","   9.4","  36.9","  79.6","54",
"10/12/2021  14:55:00.000","  2369700000","  61.9","   9.3","  37.8","  78.4","54",
"10/12/2021  15:35:00.000","  2369750000","  62.1","-1e+040","  62.1","  62.1","1",
"10/12/2021  15:35:00.000","  2369800000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2369850000","  64.5","-1e+040","  64.5","  64.5","1",
"10/12/2021  15:35:00.000","  2369900000","  63.7","-1e+040","  63.7","  63.7","1",
"10/12/2021  15:35:00.000","  2369950000","  61.9","-1e+040","  61.9","  61.9","1",
"10/12/2021  15:35:00.000","  2370000000","  61.1","-1e+040","  61.1","  61.1","1",
"10/12/2021  14:55:00.000","  2370050000","  61.0","   9.0","  37.6","  78.8","54",
"10/12/2021  14:55:00.000","  2370100000","  60.9","   9.1","  38.7","  78.6","54",
"10/12/2021  14:55:00.000","  2370150000","  61.2","   9.1","  38.1","  78.3","54",
"10/12/2021  15:35:00.000","  2370200000","  62.1","-1e+040","  62.1","  62.1","1",
"10/12/2021  15:35:00.000","  2370250000","  64.1","-1e+040","  64.1","  64.1","1",
"10/12/2021  15:35:00.000","  2370300000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  15:35:00.000","  2370350000","  65.2","-1e+040","  65.2","  65.2","1",
"10/12/2021  14:50:00.000","  2370400000","  61.0","   8.2","  35.6","  78.5","28",
"10/12/2021  14:50:00.000","  2370450000","  60.9","   8.2","  35.8","  77.8","28",
"10/12/2021  14:50:00.000","  2370500000","  60.9","   8.3","  35.7","  77.5","28",
"10/12/2021  14:50:00.000","  2370550000","  60.6","   8.2","  36.4","  77.5","28",
"10/12/2021  14:50:00.000","  2370600000","  60.8","   8.3","  34.7","  76.9","28",
"10/12/2021  14:50:00.000","  2370650000","  60.6","   8.4","  34.2","  77.5","28",
"10/12/2021  14:50:00.000","  2370700000","  60.9","   8.6","  34.5","  78.7","28",
"10/12/2021  14:50:00.000","  2370750000","  61.3","   8.5","  34.7","  78.7","28",
"10/12/2021  14:50:00.000","  2370800000","  61.3","   8.3","  35.1","  77.2","28",
"10/12/2021  14:50:00.000","  2370850000","  61.0","   8.3","  34.2","  77.0","28",
"10/12/2021  14:50:00.000","  2370900000","  60.6","   8.0","  34.5","  75.6","28",
"10/12/2021  14:50:00.000","  2370950000","  60.8","   8.1","  34.7","  76.7","28",
"10/12/2021  14:50:00.000","  2371000000","  60.8","   8.4","  35.0","  77.6","28",
"10/12/2021  14:50:00.000","  2371050000","  60.9","   8.4","  35.6","  77.9","28",
"10/12/2021  14:50:00.000","  2371100000","  61.0","   8.3","  35.6","  78.3","28",
"10/12/2021  14:50:00.000","  2371150000","  61.2","   8.0","  35.3","  77.7","28",
"10/12/2021  14:50:00.000","  2371200000","  61.3","   8.2","  33.4","  76.5","28",
"10/12/2021  14:50:00.000","  2371250000","  60.9","   8.4","  33.6","  76.5","28",
"10/12/2021  14:50:00.000","  2371300000","  60.6","   8.4","  35.0","  76.5","28",
"10/12/2021  14:50:00.000","  2371350000","  60.9","   8.2","  35.6","  76.4","28",
"10/12/2021  14:50:00.000","  2371400000","  60.8","   8.1","  36.2","  77.2","28",
"10/12/2021  14:50:00.000","  2371450000","  60.9","   8.1","  35.8","  78.6","28",
"10/12/2021  14:50:00.000","  2371500000","  61.2","   8.3","  34.9","  78.8","28",
"10/12/2021  14:50:00.000","  2371550000","  61.2","   8.6","  34.6","  78.8","28",
"10/12/2021  14:50:00.000","  2371600000","  61.2","   8.8","  33.8","  78.9","28",
"10/12/2021  14:50:00.000","  2371650000","  61.4","   8.5","  34.3","  78.3","28",
"10/12/2021  14:50:00.000","  2371700000","  61.5","   8.4","  33.9","  78.2","28",
"10/12/2021  14:50:00.000","  2371750000","  61.2","   8.4","  34.4","  77.9","28",
"10/12/2021  14:50:00.000","  2371800000","  60.6","   7.9","  35.5","  76.7","28",
"10/12/2021  14:50:00.000","  2371850000","  61.0","   8.0","  35.7","  77.9","28",
"10/12/2021  14:50:00.000","  2371900000","  61.1","   8.0","  36.5","  77.2","28",
"10/12/2021  14:50:00.000","  2371950000","  61.4","   8.2","  36.2","  77.5","28",
"10/12/2021  14:50:00.000","  2372000000","  61.4","   8.4","  35.8","  77.5","28",
"10/12/2021  14:50:00.000","  2372050000","  61.5","   8.4","  34.8","  76.9","28",
"10/12/2021  14:50:00.000","  2372100000","  61.2","   8.3","  35.3","  77.3","28",
"10/12/2021  14:50:00.000","  2372150000","  60.6","   8.1","  34.8","  77.7","28",
"10/12/2021  14:50:00.000","  2372200000","  60.9","   8.1","  35.3","  78.2","28",
"10/12/2021  14:50:00.000","  2372250000","  60.8","   8.2","  35.4","  76.6","28",
"10/12/2021  14:50:00.000","  2372300000","  61.0","   8.3","  35.2","  76.0","28",
"10/12/2021  14:50:00.000","  2372350000","  61.2","   8.6","  33.6","  77.2","28",
"10/12/2021  14:50:00.000","  2372400000","  61.1","   8.6","  31.9","  77.7","28",
"10/12/2021  14:50:00.000","  2372450000","  61.1","   8.2","  33.9","  77.9","28",
"10/12/2021  14:50:00.000","  2372500000","  61.8","   8.3","  35.8","  78.4","28",
"10/12/2021  14:50:00.000","  2372550000","  62.2","   8.4","  35.6","  78.0","28",
"10/12/2021  14:50:00.000","  2372600000","  62.0","   8.1","  35.4","  76.7","28",
"10/12/2021  14:50:00.000","  2372650000","  61.4","   8.0","  36.3","  76.4","28",
"10/12/2021  14:50:00.000","  2372700000","  61.1","   7.9","  36.7","  77.0","28",
"10/12/2021  14:50:00.000","  2372750000","  61.1","   7.8","  36.5","  76.1","28",
"10/12/2021  14:50:00.000","  2372800000","  60.8","   8.1","  34.7","  76.1","28",
"10/12/2021  14:50:00.000","  2372850000","  61.0","   8.3","  35.1","  77.2","28",
"10/12/2021  14:50:00.000","  2372900000","  61.3","   8.4","  34.7","  77.5","28",
"10/12/2021  14:50:00.000","  2372950000","  61.2","   8.1","  34.7","  77.3","28",
"10/12/2021  14:50:00.000","  2373000000","  60.9","   8.0","  34.0","  77.2","28",
"10/12/2021  14:50:00.000","  2373050000","  61.0","   7.8","  36.5","  77.1","28",
"10/12/2021  14:50:00.000","  2373100000","  61.2","   7.6","  37.6","  77.5","28",
"10/12/2021  14:50:00.000","  2373150000","  61.0","   7.8","  36.4","  77.8","28",
"10/12/2021  14:50:00.000","  2373200000","  61.1","   7.8","  36.1","  77.1","28",
"10/12/2021  14:50:00.000","  2373250000","  61.3","   7.8","  36.2","  76.8","28",
"10/12/2021  14:50:00.000","  2373300000","  61.4","   7.8","  36.4","  76.2","28",
"10/12/2021  14:50:00.000","  2373350000","  60.8","   7.7","  35.9","  76.3","28",
"10/12/2021  14:50:00.000","  2373400000","  60.8","   7.7","  35.5","  76.6","28",
"10/12/2021  14:50:00.000","  2373450000","  61.0","   7.8","  34.9","  76.8","28",
"10/12/2021  14:50:00.000","  2373500000","  61.0","   7.8","  35.1","  77.2","28",
"10/12/2021  14:50:00.000","  2373550000","  61.0","   7.5","  36.5","  76.1","28",
"10/12/2021  14:50:00.000","  2373600000","  60.9","   7.6","  36.8","  76.8","28",
"10/12/2021  14:50:00.000","  2373650000","  61.2","   7.6","  37.1","  76.4","28",
"10/12/2021  14:50:00.000","  2373700000","  61.2","   7.7","  36.1","  76.0","28",
"10/12/2021  14:50:00.000","  2373750000","  61.1","   7.6","  35.5","  75.6","28",
"10/12/2021  14:50:00.000","  2373800000","  60.8","   7.4","  35.5","  75.0","28",
"10/12/2021  14:50:00.000","  2373850000","  60.2","   7.0","  36.2","  73.4","28",
"10/12/2021  14:50:00.000","  2373900000","  56.9","   5.9","  35.0","  66.9","28",
"10/12/2021  15:35:00.000","  2373950000","  53.9","-1e+040","  53.9","  53.9","1",
"10/12/2021  15:35:00.000","  2374000000","  53.1","-1e+040","  53.1","  53.1","1",
"10/12/2021  15:35:00.000","  2374050000","  53.8","-1e+040","  53.8","  53.8","1",
"10/12/2021  15:35:00.000","  2374100000","  53.8","-1e+040","  53.8","  53.8","1",
"10/12/2021  15:35:00.000","  2374150000","  53.1","-1e+040","  53.1","  53.1","1",
"10/12/2021  15:35:00.000","  2374200000","  53.3","-1e+040","  53.3","  53.3","1",
"10/12/2021  15:35:00.000","  2374250000","  53.8","-1e+040","  53.8","  53.8","1",
"10/12/2021  15:35:00.000","  2374300000","  54.3","-1e+040","  54.3","  54.3","1",
"10/12/2021  15:35:00.000","  2374350000","  54.0","-1e+040","  54.0","  54.0","1",
"10/12/2021  15:35:00.000","  2374400000","  55.1","-1e+040","  55.1","  55.1","1",
"10/12/2021  15:35:00.000","  2374450000","  55.6","-1e+040","  55.6","  55.6","1",
"10/12/2021  15:35:00.000","  2374500000","  53.6","-1e+040","  53.6","  53.6","1",
"10/12/2021  15:35:00.000","  2374550000","  54.8","-1e+040","  54.8","  54.8","1",
"10/12/2021  15:35:00.000","  2374600000","  55.4","-1e+040","  55.4","  55.4","1",
"10/12/2021  15:35:00.000","  2374650000","  55.2","-1e+040","  55.2","  55.2","1",
"10/12/2021  15:35:00.000","  2374700000","  55.3","-1e+040","  55.3","  55.3","1",
"10/12/2021  15:35:00.000","  2374750000","  55.4","-1e+040","  55.4","  55.4","1",
"10/12/2021  15:35:00.000","  2374800000","  54.5","-1e+040","  54.5","  54.5","1",
"10/12/2021  15:35:00.000","  2374850000","  53.0","-1e+040","  53.0","  53.0","1",
"10/12/2021  15:35:00.000","  2374900000","  54.3","-1e+040","  54.3","  54.3","1",
"10/12/2021  15:35:00.000","  2374950000","  55.8","-1e+040","  55.8","  55.8","1",
"10/12/2021  15:35:00.000","  2375000000","  56.0","-1e+040","  56.0","  56.0","1",
"10/12/2021  15:35:00.000","  2375050000","  56.7","-1e+040","  56.7","  56.7","1",
"10/12/2021  15:35:00.000","  2375100000","  56.5","-1e+040","  56.5","  56.5","1",
"10/12/2021  15:35:00.000","  2375150000","  56.1","-1e+040","  56.1","  56.1","1",
"10/12/2021  15:35:00.000","  2375200000","  57.7","-1e+040","  57.7","  57.7","1",
"10/12/2021  15:35:00.000","  2375250000","  57.7","-1e+040","  57.7","  57.7","1",
"10/12/2021  15:35:00.000","  2375300000","  57.0","-1e+040","  57.0","  57.0","1",
"10/12/2021  15:35:00.000","  2375350000","  56.0","-1e+040","  56.0","  56.0","1",
"10/12/2021  15:35:00.000","  2375400000","  56.5","-1e+040","  56.5","  56.5","1",
"10/12/2021  15:35:00.000","  2375450000","  57.8","-1e+040","  57.8","  57.8","1",
